***Stage1 ON***
[17]TC TEC set to 50°C
(57815) _setStage1TecTempC: TEC Set Temp 50.000000
(57816) _resetThermalControlState: RESET Peltier 0 control state
(57819) thermalControlSetTargetTempC: [0] MAX RAMPING  goto 50.0
(57826) _setThermalControlState: thermalControl-0: changing state 3->1
(57834) tecCurvePredictorSetHoldPower: Not setting hold Power for ST1
(57841) thermalControlSetEnable: Enabling Peltier 0
(57876) TC: TC-0 = 21.23, modeled = 14.02, target = 50.00, heatSink = -87.03, output = 100.0, timeout = 50, exptTempC = 0.00, TecRate = 0.066
(74273) TC: TC-0 = 74.12, modeled = 47.33, target = 50.00, heatSink = -86.99, output = 100.0, timeout = 16400, exptTempC = 0.00, TecRate = 0.444
(74427) TC: TC-0 = 74.87, modeled = 47.40, target = 50.00, heatSink = -87.36, output = 100.0, timeout = 16550, exptTempC = 0.00, TecRate = 0.459
(74572) TC: TC-0 = 75.95, modeled = 47.47, target = 50.00, heatSink = -87.44, output = 100.0, timeout = 16700, exptTempC = 0.00, TecRate = 0.482
(74721) TC: TC-0 = 76.98, modeled = 47.54, target = 50.00, heatSink = -86.86, output = 100.0, timeout = 16850, exptTempC = 0.00, TecRate = 0.504
(74872) TC: TC-0 = 77.96, modeled = 47.62, target = 50.00, heatSink = -86.86, output = 100.0, timeout = 17000, exptTempC = 0.00, TecRate = 0.524
(75023) TC: TC-0 = 78.89, modeled = 47.70, target = 50.00, heatSink = -86.82, output = 100.0, timeout = 17150, exptTempC = 0.00, TecRate = 0.543
(75172) TC: TC-0 = 79.78, modeled = 47.79, target = 50.00, heatSink = -86.79, output = 100.0, timeout = 17300, exptTempC = 0.00, TecRate = 0.562
(75329) TC: TC-0 = 80.36, modeled = 47.87, target = 50.00, heatSink = -86.95, output = 100.0, timeout = 17450, exptTempC = 0.00, TecRate = 0.573
(75474) TC: TC-0 = 81.17, modeled = 47.96, target = 50.00, heatSink = -86.84, output = 100.0, timeout = 17600, exptTempC = 0.00, TecRate = 0.589
(75624) TC: TC-0 = 81.96, modeled = 48.05, target = 50.00, heatSink = -86.78, output = 100.0, timeout = 17750, exptTempC = 0.00, TecRate = 0.605
(75774) TC: TC-0 = 82.71, modeled = 48.14, target = 50.00, heatSink = -86.70, output = 100.0, timeout = 17900, exptTempC = 0.00, TecRate = 0.620
(75924) TC: TC-0 = 83.42, modeled = 48.24, target = 50.00, heatSink = -86.70, output = 100.0, timeout = 18050, exptTempC = 0.00, TecRate = 0.635
(76079) TC: TC-0 = 84.09, modeled = 48.33, target = 50.00, heatSink = -87.07, output = 100.0, timeout = 18200, exptTempC = 0.00, TecRate = 0.648
(76225) TC: TC-0 = 84.52, modeled = 48.43, target = 50.00, heatSink = -87.48, output = 100.0, timeout = 18350, exptTempC = 0.00, TecRate = 0.655
(76375) TC: TC-0 = 85.13, modeled = 48.53, target = 50.00, heatSink = -86.95, output = 100.0, timeout = 18500, exptTempC = 0.00, TecRate = 0.667
(76526) TC: TC-0 = 85.73, modeled = 48.63, target = 50.00, heatSink = -86.63, output = 100.0, timeout = 18650, exptTempC = 0.00, TecRate = 0.679
(76675) TC: TC-0 = 86.30, modeled = 48.73, target = 50.00, heatSink = -86.98, output = 100.0, timeout = 18800, exptTempC = 0.00, TecRate = 0.689
(76825) TC: TC-0 = 86.86, modeled = 48.84, target = 50.00, heatSink = -86.86, output = 100.0, timeout = 18950, exptTempC = 0.00, TecRate = 0.700
(76980) TC: TC-0 = 87.39, modeled = 48.94, target = 50.00, heatSink = -86.87, output = 100.0, timeout = 19100, exptTempC = 0.00, TecRate = 0.710
(77126) TC: TC-0 = 87.73, modeled = 49.05, target = 50.00, heatSink = -87.40, output = 100.0, timeout = 19250, exptTempC = 0.00, TecRate = 0.715
(77276) TC: TC-0 = 88.24, modeled = 49.16, target = 50.00, heatSink = -87.12, output = 100.0, timeout = 19400, exptTempC = 0.00, TecRate = 0.725
(77426) TC: TC-0 = 88.71, modeled = 49.27, target = 50.00, heatSink = -86.99, output = 50.0, timeout = 19550, exptTempC = 0.00, TecRate = 0.733
(77577) TC: TC-0 = 89.13, modeled = 49.38, target = 50.00, heatSink = -86.83, output = -100.0, timeout = 19650, exptTempC = 0.00, TecRate = 0.740
(77727) TC: TC-0 = 89.57, modeled = 49.49, target = 50.00, heatSink = -86.71, output = -100.0, timeout = 19800, exptTempC = 0.00, TecRate = 0.748
(77879) TC: TC-0 = 89.99, modeled = 49.60, target = 50.00, heatSink = -87.28, output = -100.0, timeout = 19950, exptTempC = 0.00, TecRate = 0.755
(78033) TC: TC-0 = 90.26, modeled = 49.72, target = 50.00, heatSink = -87.57, output = -100.0, timeout = 20100, exptTempC = 0.00, TecRate = 0.759
(78178) TC: TC-0 = 90.66, modeled = 49.83, target = 50.00, heatSink = -87.15, output = -100.0, timeout = 20250, exptTempC = 0.00, TecRate = 0.765
(78327) TC: TC-0 = 91.06, modeled = 49.95, target = 50.00, heatSink = -86.66, output = -100.0, timeout = 20400, exptTempC = 0.00, TecRate = 0.772
(78478) TC: TC-0 = 91.42, modeled = 50.06, target = 50.00, heatSink = -86.47, output = -100.0, timeout = 20550, exptTempC = 0.00, TecRate = 0.778
(78628) TC: TC-0 = 91.77, modeled = 50.18, target = 50.00, heatSink = -86.55, output = -100.0, timeout = 20700, exptTempC = 0.00, TecRate = 0.783
(78779) TC: TC-0 = 92.10, modeled = 50.30, target = 50.00, heatSink = -86.95, output = -100.0, timeout = 20850, exptTempC = 0.00, TecRate = 0.788
(78935) _thermalBrakeCheck: HEATING MAX RAMP: SWITCH to STEADY STATE - THERMAL BRAKE! model: 50.417561, threshold: 50.200001
(78938) TC: TC-0 = 92.31, modeled = 50.42, target = 50.00, heatSink = -87.03, output = -100.0, timeout = 21000, exptTempC = 50.00, TecRate = 0.790
(78975) _setThermalControlState: thermalControl-0: changing state 1->3
(78976) _setTempReachedCallback: Set Temp Reached
(79079) TC: TC-0 = 92.62, modeled = 50.54, target = 50.00, heatSink = -87.19, output = -100.0, timeout = 0, exptTempC = 50.00, TecRate = 0.795
(79229) TC: TC-0 = 92.93, modeled = 50.66, target = 50.00, heatSink = -86.55, output = -100.0, timeout = 0, exptTempC = 50.00, TecRate = 0.799
(79379) TC: TC-0 = 93.21, modeled = 50.78, target = 50.00, heatSink = -86.86, output = -100.0, timeout = 0, exptTempC = 50.00, TecRate = 0.803
(79530) TC: TC-0 = 93.49, modeled = 50.90, target = 50.00, heatSink = -86.86, output = -100.0, timeout = 0, exptTempC = 50.00, TecRate = 0.807
(79680) TC: TC-0 = 93.76, modeled = 51.02, target = 50.00, heatSink = -87.07, output = -100.0, timeout = 0, exptTempC = 50.00, TecRate = 0.810
(79836) TC: TC-0 = 94.00, modeled = 51.14, target = 50.00, heatSink = -87.40, output = -100.0, timeout = 0, exptTempC = 50.00, TecRate = 0.813
(79982) TC: TC-0 = 94.17, modeled = 51.26, target = 50.00, heatSink = -87.23, output = -100.0, timeout = 0, exptTempC = 50.00, TecRate = 0.814
(80133) TC: TC-0 = 94.43, modeled = 51.38, target = 50.00, heatSink = -86.55, output = -100.0, timeout = 0, exptTempC = 50.00, TecRate = 0.817
(80283) TC: TC-0 = 94.66, modeled = 51.51, target = 50.00, heatSink = -86.67, output = -100.0, timeout = 0, exptTempC = 50.00, TecRate = 0.820
(80433) TC: TC-0 = 94.87, modeled = 51.63, target = 50.00, heatSink = -87.11, output = -100.0, timeout = 0, exptTempC = 50.00, TecRate = 0.822
(80584) TC: TC-0 = 95.10, modeled = 51.75, target = 50.00, heatSink = -86.96, output = -100.0, timeout = 0, exptTempC = 50.00, TecRate = 0.825
(80738) TC: TC-0 = 95.23, modeled = 51.88, target = 50.00, heatSink = -87.27, output = -100.0, timeout = 0, exptTempC = 50.00, TecRate = 0.825
(80884) TC: TC-0 = 95.43, modeled = 52.00, target = 50.00, heatSink = -86.90, output = -100.0, timeout = 0, exptTempC = 50.00, TecRate = 0.827
(81034) TC: TC-0 = 95.61, modeled = 52.13, target = 50.00, heatSink = -86.67, output = -100.0, timeout = 0, exptTempC = 50.00, TecRate = 0.828
(81182) TC: TC-0 = 95.79, modeled = 52.25, target = 50.00, heatSink = -86.86, output = -100.0, timeout = 0, exptTempC = 50.00, TecRate = 0.829
(81333) TC: TC-0 = 95.96, modeled = 52.38, target = 50.00, heatSink = -87.07, output = -100.0, timeout = 0, exptTempC = 50.00, TecRate = 0.830
(81483) TC: TC-0 = 96.14, modeled = 52.50, target = 50.00, heatSink = -87.44, output = -100.0, timeout = 0, exptTempC = 50.00, TecRate = 0.832
(81639) TC: TC-0 = 96.29, modeled = 52.62, target = 50.00, heatSink = -87.44, output = -100.0, timeout = 0, exptTempC = 50.00, TecRate = 0.832
(81785) TC: TC-0 = 96.39, modeled = 52.75, target = 50.00, heatSink = -87.19, output = -100.0, timeout = 0, exptTempC = 50.00, TecRate = 0.832
(81936) TC: TC-0 = 96.55, modeled = 52.87, target = 50.00, heatSink = -86.54, output = -100.0, timeout = 0, exptTempC = 50.00, TecRate = 0.832
(82086) TC: TC-0 = 96.69, modeled = 53.00, target = 50.00, heatSink = -86.74, output = -100.0, timeout = 0, exptTempC = 50.00, TecRate = 0.833
(82235) TC: TC-0 = 96.83, modeled = 53.12, target = 50.00, heatSink = -86.98, output = -100.0, timeout = 100, exptTempC = 50.00, TecRate = 0.833
(82387) TC: TC-0 = 96.96, modeled = 53.25, target = 50.00, heatSink = -87.40, output = -100.0, timeout = 250, exptTempC = 50.00, TecRate = 0.833
(82539) TC: TC-0 = 97.09, modeled = 53.37, target = 50.00, heatSink = -87.15, output = -100.0, timeout = 400, exptTempC = 50.00, TecRate = 0.833
(82694) TC: TC-0 = 97.17, modeled = 53.50, target = 50.00, heatSink = -87.07, output = -100.0, timeout = 550, exptTempC = 50.00, TecRate = 0.832
(82838) TC: TC-0 = 97.29, modeled = 53.62, target = 50.00, heatSink = -86.62, output = -100.0, timeout = 700, exptTempC = 50.00, TecRate = 0.832
